first_name,last_name,dob,company_id,last_active,score,member_since,state
Kim,Holloway,5/17/1993,4,9/21/2018,35,1974,SD
Gabriel,Soto,12/6/1978,10,7/6/2018,94,1971,NM
Janice,Flores,10/12/1984,4,9/15/2018,93,2012,WV
William,Moody,4/1/1981,7,7/10/2018,63,2016,MS
Kevin,Shah,6/2/1976,9,7/22/2018,42,1992,LA
Lisa,Duncan,4/5/1996,0,4/2/2018,68,1988,MT
Ashley,Evans,7/18/1970,7,2/6/2018,37,1997,SC
James,Evans,6/3/1959,6,4/1/2018,82,2007,OH
Zachary,Nelson,2/25/1992,4,2/24/2018,72,1996,HI
Shelby,Miles,4/17/1964,7,2/5/2018,34,1999,MI
Michael,Williams,11/3/1988,1,9/4/2018,38,2009,MN
Deborah,Brown,6/2/1987,20,11/25/2018,97,1991,NV
Tiffany,Craig,12/13/1971,1,4/15/2018,57,1976,ID
Kristin,Miller,12/7/1983,8,3/16/2018,99,2014,OR
Kerry,Graham,6/25/1991,4,11/16/2018,99,1984,SD
Jessica,Hughes,8/20/1974,18,12/12/2018,84,2003,WV
Randy,James,12/25/1994,1,3/15/2018,41,1973,OH
James,Wells,10/7/1996,11,5/16/2018,95,2003,DE
Sean,Miller,8/4/1977,4,6/13/2018,35,1995,HI
Robert,Myers,1/16/1973,5,3/18/2018,37,2008,AK
Mark,Gutierrez,6/21/1979,16,1/1/2019,31,2018,IA
Kelly,Rodriguez,1/9/1986,8,3/6/2018,90,2010,AR
Felicia,Lopez,10/2/1985,17,10/19/2018,53,1971,TX
Holly,Thomas,8/19/1965,15,3/16/2018,81,1985,MT
Mindy,Lee,12/12/1959,19,4/16/2018,46,1980,OH
Kimberly,Kirby,6/29/1959,9,5/27/2018,73,1986,AK
Cody,Burns,7/26/1989,0,5/13/2018,89,1993,MO
Cheryl,Benton,2/13/1994,12,12/24/2018,72,1980,NH
Jennifer,Diaz,1/7/1971,14,7/16/2018,41,2002,KY
Katie,Winters,7/21/1965,9,1/28/2018,88,1985,WY
Wendy,Henry,8/27/1993,19,5/24/2018,43,1977,HI
Lawrence,Campbell,2/14/1963,9,9/7/2018,63,1987,PA
Laura,Burns,4/7/1997,3,7/16/2018,82,1976,NY
Austin,White,10/21/1969,8,3/4/2018,94,1979,AZ
Ashley,Hurst,11/23/1962,8,11/15/2018,37,1975,NE
Mary,Cox,4/24/1981,12,10/30/2018,55,1995,OH
Chad,Patel,8/15/1996,7,2/6/2018,48,1970,CO
Rachael,Wilson,10/12/1967,8,12/7/2018,51,1979,CA
Jackie,Jackson,3/25/1987,13,2/15/2018,66,1992,NV
Kenneth,Stewart,8/30/1984,12,10/16/2018,44,1989,DC
Steven,Castillo,3/5/1960,0,5/17/2018,36,2003,LA
Sara,Gross,11/23/1973,9,9/17/2018,76,2002,MI
Michelle,Peters,7/19/1988,0,7/19/2018,74,2018,MN
Phillip,Wolf,12/6/1988,12,11/22/2018,66,1979,TN
Kevin,Figueroa,5/27/1970,0,8/1/2018,65,2005,FL
Stacy,Farrell,10/23/1997,19,12/11/2018,67,1982,IL
Adrian,Livingston,6/8/1990,3,6/17/2018,89,1999,KS
Nicole,Bowen,11/12/1997,4,11/17/2018,79,1974,OH
Tammy,Fuller,5/22/1986,5,1/18/2018,82,1997,MI
Marcus,Young,3/25/1963,17,7/19/2018,53,1999,IL
Sarah,Brown,10/30/1986,20,10/9/2018,46,1975,VT
Heather,Henderson,10/3/1970,19,5/27/2018,73,2007,SD
William,Jackson,12/27/1968,8,8/2/2018,79,1970,SC
Christopher,Johnson,2/25/1988,11,2/20/2018,66,2013,IL
Jose,Stanley,12/6/1979,4,2/16/2018,74,2005,AL
Marilyn,Carter,2/27/1993,0,8/28/2018,31,1993,WI
Robert,Jones,9/18/1983,1,3/30/2018,60,1991,ID
Jessica,Stevens,3/25/1984,15,5/4/2018,31,1986,OR
Peter,Price,9/6/1984,11,6/7/2018,72,1974,IL
Donald,Williams,1/11/1963,12,12/24/2018,74,1997,NC
Kelly,Cole,11/10/1993,8,12/29/2018,48,2007,LA
Brandon,Grant,11/16/1972,19,10/29/2018,71,1994,IL
Daniel,Thomas,3/4/1981,14,4/12/2018,69,2013,VT
Leslie,Johnson,6/8/1965,15,4/3/2018,38,2000,SD
Valerie,Mclaughlin,1/25/1962,11,4/9/2018,39,1995,MO
Linda,Willis,3/21/1978,2,3/24/2018,93,1982,VA
William,Collins,9/10/1987,11,5/20/2018,39,1972,SC
Anthony,Cook,7/13/1965,19,6/9/2018,71,1977,AZ
Joseph,Duncan,4/27/1967,2,10/21/2018,54,1998,HI
Nicholas,Serrano,5/20/1971,6,2/5/2018,72,2012,AK
John,Wood,3/22/1983,1,8/7/2018,64,1983,AR
Angela,Coleman,5/18/1980,2,12/16/2018,90,1973,AL
John,Cox,11/24/1969,8,12/10/2018,97,1971,ID
Brittney,Miller,10/16/1994,16,12/8/2018,72,1974,MN
Jared,Thomas,8/21/1975,16,8/21/2018,76,1972,MD
Erica,Johnson,5/24/1969,0,10/14/2018,49,2013,HI
David,Doyle,1/7/1972,17,11/20/2018,53,1982,ID
Michelle,Lee,12/14/1972,14,3/6/2018,41,1983,FL
Tyler,Garrett,1/29/1980,4,4/28/2018,53,2011,NJ
Robert,Lynn,3/11/1995,7,4/12/2018,58,1994,DC
Laura,Watts,4/23/1993,10,6/28/2018,35,2011,MI
Emily,Estes,3/22/1994,15,9/24/2018,61,1974,NJ
Sharon,Yang,2/24/1982,12,10/11/2018,81,2011,AK
Robert,Howell,4/28/1980,5,4/21/2018,65,1995,MI
Marie,Jones,1/23/1959,4,5/7/2018,42,2009,ID
Elaine,Hicks,2/13/1990,2,3/25/2018,69,1981,RI
William,May,9/19/1982,11,9/16/2018,54,1994,KY
Natasha,Moore,1/25/1973,14,8/1/2018,52,1994,OH
Christine,Ray,6/11/1993,18,11/24/2018,66,1986,ND
Jessica,Figueroa,8/21/1962,19,11/9/2018,72,2014,CA
James,Ball,4/26/1986,9,1/30/2018,81,1979,KY
Jason,Rogers,5/26/1968,3,8/30/2018,80,2013,GA
Judy,Ward,1/30/1963,12,1/7/2019,80,2002,LA
Victor,Stein,7/10/1994,7,2/2/2018,93,2003,SD
Kevin,Thomas,10/1/1979,11,5/17/2018,37,2005,MT
Tyler,Kelly,6/2/1998,1,8/20/2018,62,1999,OH
Christina,Mendez,12/17/1978,14,11/11/2018,37,2011,KY
Paul,Benton,10/20/1994,18,3/2/2018,86,2009,FL
Amanda,Rice,11/24/1973,13,7/31/2018,64,1991,CA
Alejandro,Silva,2/21/1980,15,7/30/2018,48,2017,ID
Joseph,Fisher,4/5/1959,1,4/5/2018,57,1980,SD
Christopher,Hammond,4/28/1959,17,3/5/2018,65,2013,VT
Heather,Short,12/16/1982,15,12/29/2018,99,1988,KS
Anthony,Morris,3/21/1971,2,3/27/2018,33,2002,VA
Monica,Mueller,4/19/1990,5,8/27/2018,61,1977,NH
Marcus,Rivera,3/17/1997,9,8/23/2018,71,1998,SD
Peter,Medina,10/15/1964,10,4/3/2018,62,2010,VA
Raymond,Dickson,3/29/1992,5,7/28/2018,69,1996,SD
Erica,Willis,2/13/1984,2,10/10/2018,98,1997,WY
Juan,Hernandez,1/29/1987,19,2/17/2018,85,1983,UT
Victoria,Goodwin,11/9/1964,17,1/20/2018,75,1985,MI
Brittany,Elliott,3/7/1967,11,11/16/2018,75,2012,VA
Michael,Logan,7/9/1978,20,10/27/2018,98,2008,NE
Joshua,Martin,10/13/1962,4,4/7/2018,38,2014,LA
Nancy,Holden,11/14/1996,7,4/11/2018,78,1996,KY
Kenneth,Johnson,1/2/1998,7,12/27/2018,54,1998,AZ
Bryan,Brown,9/29/1989,19,10/17/2018,43,1984,OH
Kent,Boyd,9/5/1974,6,3/19/2018,98,1992,ME
Barbara,Johnson,6/2/1993,1,1/16/2018,38,1987,MD
Laura,Gibson,7/20/1996,8,11/21/2018,50,1992,CO
Patrick,Mack,5/31/1980,16,6/7/2018,49,2004,NY
Kevin,Carpenter,7/29/1981,20,9/6/2018,83,1978,NJ
Tamara,Ortiz,10/16/1976,15,5/18/2018,40,2013,RI
Michael,Randall,1/14/1976,15,12/5/2018,81,1970,CT
Mary,Cox,7/11/1991,20,6/24/2018,85,1972,WY
Janice,Vaughn,11/12/1993,15,6/14/2018,69,2000,WI
Andrew,Sullivan,10/10/1982,16,2/12/2018,55,1990,SC
Jennifer,Novak,12/11/1970,10,11/6/2018,77,1988,FL
Norma,Thornton,4/15/1974,16,10/21/2018,44,2002,NE
Mia,Davis,9/4/1989,17,10/7/2018,61,1994,NV
Lawrence,Hamilton,6/1/1993,16,3/3/2018,73,1976,MS
Jennifer,Singh,11/18/1967,8,3/18/2018,54,2010,NJ
Samuel,Hanna,9/12/1968,5,8/3/2018,97,2008,SD
William,Ball,5/31/1986,19,7/16/2018,44,2006,MD
Debra,Byrd,7/5/1980,5,5/15/2018,51,1980,RI
Lisa,Carter,11/26/1969,2,7/4/2018,75,1971,SC
Kathryn,Clements,4/25/1960,7,8/25/2018,43,1981,ME
Javier,Moran,10/20/1994,10,8/27/2018,83,1993,HI
Ernest,Gillespie,8/10/1988,9,3/17/2018,65,2004,ID
David,Torres,8/10/1971,16,2/15/2018,94,1994,VT
Jessica,Howell,2/23/1970,18,6/2/2018,75,1996,MS
Joseph,Howard,6/3/1989,6,10/15/2018,43,2007,ME
Jamie,Jensen,2/14/1992,4,1/17/2018,84,2018,KS
Billy,James,5/11/1988,4,3/28/2018,61,2012,SC
Jason,Clark,2/15/1978,7,7/14/2018,62,2003,VT
Kenneth,Miller,9/13/1992,8,4/8/2018,39,2001,SD
Laura,Johnson,10/8/1988,18,5/13/2018,50,2015,ID
Jason,Wheeler,10/11/1973,3,3/20/2018,55,2004,PA
Bill,Glover,1/15/1965,11,12/7/2018,31,1986,AL
Lisa,Baker,5/4/1982,0,9/3/2018,54,2009,IA
Lisa,Orozco,8/21/1972,2,9/14/2018,75,2000,NJ
Nathan,Jones,9/8/1966,11,2/24/2018,74,2014,NY
Barbara,Scott,6/18/1992,14,12/6/2018,73,1989,WY
Sandra,Ray,6/7/1964,0,8/22/2018,92,1972,NV
Shawn,Petersen,2/9/1995,7,4/8/2018,60,1972,GA
John,Camacho,9/1/1969,2,10/30/2018,64,2010,WI
Crystal,Morgan,12/30/1990,7,5/31/2018,32,2010,VA
Cheryl,Cannon,7/10/1987,2,4/19/2018,94,1994,SC
Hunter,Pope,12/15/1960,13,10/11/2018,84,2011,CO
Anthony,White,1/11/1998,9,7/12/2018,34,1971,AZ
Debra,Coleman,6/29/1994,17,9/18/2018,31,1971,ME
Rick,Gibson,3/28/1980,8,6/24/2018,72,2007,MN
William,Wu,10/28/1963,6,3/11/2018,75,1998,VT
Paul,Davenport,8/22/1972,3,3/17/2018,75,1999,WV
Joseph,White,9/21/1971,11,8/23/2018,49,1980,RI
Tiffany,Mcdonald,10/22/1962,13,7/27/2018,33,1970,GA
Daniel,Mcguire,3/13/1987,19,6/18/2018,49,1995,CO
Jose,Wade,10/15/1965,17,6/9/2018,39,2011,PA
Ashley,Ramirez,12/17/1985,19,12/2/2018,38,1976,CO
Ricky,Obrien,7/15/1961,11,2/18/2018,62,2002,PA
Elaine,Andrews,9/17/1981,2,1/3/2019,96,1986,CT
Anna,Valentine,7/11/1992,2,10/12/2018,93,2011,VT
Shaun,Clark,11/14/1984,1,8/4/2018,87,1997,ID
Leslie,Andrews,5/6/1981,2,12/2/2018,83,1988,MN
Amanda,Sexton,11/4/1988,5,10/26/2018,95,2014,AR
Michael,Armstrong,11/30/1976,17,12/25/2018,36,1971,TN
Dylan,Trevino,8/30/1967,13,2/16/2018,43,2006,LA
Dustin,Johnson,4/15/1984,15,2/3/2018,69,1975,CT
Janet,Davis,9/15/1964,13,1/8/2019,58,1995,TN
William,Cunningham,8/4/1981,3,10/2/2018,65,1994,WV
Joan,Johnson,2/9/1985,20,1/30/2018,57,1975,DE
Melissa,Mora,1/14/1972,20,2/13/2018,59,2004,ND
Dustin,Hartman,12/8/1973,10,8/12/2018,99,1985,LA
Regina,Martinez,8/17/1974,14,3/11/2018,67,1973,ME
Ashley,Allison,12/5/1979,1,4/15/2018,94,1996,HI
Kim,Bryant,3/25/1976,3,1/2/2019,37,1997,CT
Billy,Hurst,5/16/1996,1,12/28/2018,33,1985,KY
Robert,Smith,8/7/1964,14,11/10/2018,71,1981,IA
Jennifer,Nolan,3/14/1980,20,9/24/2018,45,1996,OR
Amber,Ford,6/24/1966,5,10/17/2018,70,2017,TN
Teresa,Chang,8/3/1972,19,6/1/2018,78,2004,SC
Heather,Cohen,2/24/1973,1,5/17/2018,50,2013,LA
Zachary,Douglas,12/11/1986,10,2/25/2018,87,1995,MI
Matthew,Moon,7/10/1969,17,2/10/2018,61,2018,PA
Deborah,Reyes,5/20/1993,12,9/27/2018,52,1973,VT
Pamela,Davidson,8/21/1966,12,9/26/2018,91,2001,MA
Paige,Hartman,5/28/1969,5,3/31/2018,36,1990,KY
Jennifer,Holmes,5/28/1980,15,5/16/2018,46,2008,MA
Joseph,Robertson,11/22/1978,7,9/12/2018,76,1987,VT
Gloria,Raymond,1/9/1960,12,8/24/2018,54,1986,OK
Natalie,Brown,8/5/1978,8,8/23/2018,84,2001,OH
Amy,Williams,11/6/1986,2,3/1/2018,38,1988,DC
Stephen,Reed,11/28/1988,9,5/27/2018,76,1989,KY
Brenda,Barry,5/13/1976,12,8/31/2018,59,1994,MO
Joshua,Green,10/22/1960,5,9/28/2018,53,1990,TX
James,Pitts,12/8/1974,2,6/2/2018,86,2015,HI
Michael,Smith,1/23/1965,20,4/25/2018,77,1979,NM
Laura,Hernandez,1/17/1969,4,9/19/2018,84,1978,MT
Margaret,Nelson,11/12/1964,14,3/13/2018,60,1974,IN
Brian,Atkins,3/17/1977,9,11/5/2018,69,1999,WY
Amber,Beasley,11/25/1998,6,2/20/2018,62,1992,GA
Mary,Fuller,7/2/1979,20,8/12/2018,32,1980,WA
Jose,Miranda,4/17/1982,7,10/3/2018,78,2010,CO
Jennifer,Berry,11/26/1965,10,7/3/2018,98,1977,IA
William,Hanson,9/6/1987,16,4/16/2018,70,1974,NE
Ryan,Turner,12/12/1963,15,11/7/2018,39,2018,DC
Monica,Galvan,1/1/1990,2,7/26/2018,52,1987,CT
Robert,Middleton,3/11/1971,17,12/13/2018,65,1997,MD
Brad,Price,12/8/1986,7,5/31/2018,43,1986,MN
Katherine,Gray,12/10/1983,0,3/2/2018,41,1996,IL
Mary,Santiago,9/17/1995,2,4/29/2018,70,2008,NC
Jessica,Bishop,6/25/1992,19,6/24/2018,77,1998,IN
Jermaine,Estrada,10/19/1975,0,7/25/2018,64,1996,NM
Jill,Jennings,12/23/1991,18,1/21/2018,35,1992,DE
Scott,Sullivan,4/10/1970,17,6/25/2018,94,1989,AR
Paula,Cox,6/21/1966,5,8/24/2018,60,1985,RI
Michael,Mendez,2/11/1962,14,6/26/2018,97,2008,CO
Kathryn,Martin,9/13/1965,1,7/28/2018,63,1982,DC
Adam,Hudson,10/25/1998,12,8/21/2018,58,2003,KY
Holly,Garcia,12/5/1968,10,8/3/2018,32,1995,IL
Desiree,Miller,12/17/1984,11,7/14/2018,88,1986,CA
Joseph,Buck,12/3/1993,20,9/5/2018,68,1992,OK
Kelsey,Smith,3/28/1972,20,1/21/2018,89,2001,AZ
Margaret,Hoffman,4/20/1995,12,2/9/2018,89,2003,WV
Elizabeth,Mcintyre,1/22/1977,2,7/13/2018,43,1996,ND
Christina,Knox,3/16/1994,5,11/13/2018,82,2016,MO
Jeremy,Johnson,2/18/1987,12,8/9/2018,91,1977,OR
Rachel,Guerra,1/30/1973,16,4/28/2018,60,2018,AK
Dawn,Williams,4/23/1981,2,6/20/2018,33,2004,MO
Benjamin,Baxter,10/14/1991,8,1/24/2018,72,2008,UT
Tracy,Hernandez,10/6/1966,16,11/1/2018,67,2002,AL
Brad,Larson,4/14/1983,18,7/14/2018,44,1986,LA
Robert,Baird,1/10/1962,10,8/12/2018,33,2015,RI
Gregory,Hayes,6/11/1984,11,12/16/2018,94,2016,WY
Maria,Olson,4/21/1972,5,9/8/2018,51,2003,WY
Gary,Campbell,9/6/1968,14,12/17/2018,88,2009,NC
Dustin,Powers,5/17/1994,3,2/17/2018,74,2008,ND
Natasha,Webb,1/2/1982,12,1/23/2018,90,2005,UT
Terri,Robbins,1/28/1966,14,7/30/2018,43,2001,UT
Steven,Salazar,1/6/1987,7,12/19/2018,79,1996,DE
David,Lane,7/29/1966,3,6/24/2018,63,2011,NM
Sarah,Taylor,3/6/1971,20,10/19/2018,81,2002,UT
Caleb,Lee,8/28/1995,5,10/21/2018,62,1997,IN
Cynthia,Morris,4/14/1978,17,8/16/2018,92,1978,OK
Cindy,Riggs,2/19/1989,1,6/2/2018,88,2014,WA
Cassandra,Walker,4/1/1985,15,1/10/2018,71,2018,VT
James,Rivera,6/6/1968,11,12/10/2018,30,1979,AR
Christine,Conley,6/28/1982,4,2/17/2018,60,2002,PA
Cynthia,Wheeler,5/31/1964,4,6/22/2018,54,1987,NV
Brenda,Garrett,6/16/1994,16,1/19/2018,89,1971,FL
David,Wright,12/9/1998,10,5/30/2018,68,2016,AK
Julia,Campbell,1/13/1959,19,10/24/2018,51,1979,VA
Russell,Savage,5/16/1993,11,10/12/2018,93,1985,IL
Nicholas,Davis,11/19/1978,18,11/25/2018,73,2004,MO
Ashley,Lawson,7/3/1969,18,1/29/2018,84,1994,CO
Hailey,Elliott,8/20/1979,6,7/31/2018,48,2008,ND
Loretta,Young,2/7/1984,3,5/1/2018,86,1973,ID
Courtney,Guzman,1/12/1966,1,3/19/2018,41,1993,VA
Lisa,Jacobs,6/11/1985,16,5/3/2018,40,1970,OH
Bailey,Lowe,2/6/1975,12,8/7/2018,62,1990,PA
Matthew,Carter,7/5/1997,20,3/18/2018,66,1983,NM
Timothy,Peterson,6/4/1976,15,9/6/2018,91,2006,AK
Paula,Harris,3/12/1975,5,10/2/2018,81,1993,IN
Kimberly,Hensley,9/13/1962,6,12/30/2018,62,1982,FL
Michael,Wise,3/17/1994,4,9/23/2018,36,1979,MD
Jason,Macias,7/23/1960,15,1/7/2019,57,2008,IA
Michael,Powell,4/19/1966,2,9/3/2018,67,2016,OK
Patricia,Lawrence,5/21/1995,4,8/20/2018,97,1971,DC
Jeffrey,Mcgrath,3/22/1991,13,5/17/2018,77,1993,PA
Taylor,Marquez,12/23/1991,4,12/5/2018,60,2003,NH
Matthew,Butler,7/7/1977,4,2/8/2018,78,1977,OR
Lisa,Garcia,1/6/1975,3,9/12/2018,35,1975,NM
Rachael,Garcia,11/16/1987,19,11/8/2018,92,1974,NJ
Christine,Collins,4/4/1994,14,1/13/2018,93,2002,MA
Kyle,Wall,4/10/1979,11,8/12/2018,34,1990,NE
Cheryl,Perez,6/16/1998,18,11/26/2018,46,1990,UT
Jon,Nguyen,1/29/1979,3,6/6/2018,65,2002,MN
Victoria,Morris,3/7/1960,0,11/1/2018,58,2000,NV
Cheryl,Turner,6/6/1974,2,7/2/2018,90,1979,DC
Jaime,Jackson,5/5/1994,15,10/5/2018,77,2003,AK
Paul,Taylor,5/30/1978,4,3/27/2018,49,1971,TX
Noah,Wade,9/21/1973,4,1/10/2018,89,1983,MA
Karen,Gibbs,2/6/1983,20,8/25/2018,82,1978,DE
Bryan,Robinson,10/29/1994,11,11/27/2018,43,1984,VA
Richard,Nelson,2/12/1989,8,11/26/2018,36,2014,NM
Jennifer,Zimmerman,12/2/1972,2,7/3/2018,61,1982,MS
Aaron,Taylor,5/24/1968,2,7/7/2018,91,1976,IL
Lauren,Wilson,6/19/1976,17,5/7/2018,93,1994,IA
Deborah,Schneider,5/10/1961,16,10/9/2018,31,2018,VA
Margaret,Valdez,3/28/1967,4,6/3/2018,69,1995,OR
Bruce,Campos,1/9/1964,13,9/13/2018,85,2017,AK
Lindsay,Ferguson,5/24/1985,12,3/18/2018,90,1975,SC
Jeff,Wright,9/28/1985,19,12/29/2018,76,1978,DE
Edward,Parker,7/26/1970,14,5/19/2018,46,1972,ND
Christopher,White,8/20/1974,15,9/17/2018,84,1995,NH
Amanda,Monroe,4/5/1997,13,5/9/2018,98,1970,GA
Joshua,Lopez,5/17/1995,17,7/3/2018,48,1990,IL
Jason,Hill,11/15/1994,12,12/11/2018,41,1987,MO
James,Lee,5/11/1993,7,10/6/2018,51,1984,OH
Nathan,Ross,7/27/1966,8,8/31/2018,94,1991,VT
Mark,Hutchinson,5/12/1977,18,1/20/2018,42,1995,MS
Billy,Garcia,6/9/1973,2,11/6/2018,34,1996,WA
Alec,Ward,6/19/1994,17,6/24/2018,59,1973,FL
Frank,Medina,7/30/1964,7,2/12/2018,96,1977,TN
Robert,Booker,11/13/1984,15,10/13/2018,93,1991,ND
Stephanie,Vaughan,7/13/1961,11,8/4/2018,91,1973,TN
Donald,Merritt,7/4/1989,0,11/14/2018,33,1977,VT
David,Wolfe,3/24/1961,2,11/3/2018,44,2011,ND
Kenneth,Solomon,7/27/1997,0,3/10/2018,43,1995,CA
Mitchell,Duncan,12/6/1984,16,5/18/2018,62,1984,UT
David,Carr,9/3/1971,1,9/15/2018,68,2003,CA
Susan,Smith,4/1/1961,1,5/6/2018,39,1996,DE
Mark,Davis,12/27/1985,8,12/8/2018,79,1979,NY
Carolyn,Garcia,12/31/1963,10,4/12/2018,92,2004,OH
Raymond,Patton,9/16/1961,1,6/15/2018,99,1988,WI
Valerie,Houston,1/21/1971,14,9/8/2018,65,1997,AL
Andre,Camacho,10/15/1984,17,4/14/2018,39,2011,NE
Christina,Dodson,10/27/1976,20,5/10/2018,60,1992,MD
Curtis,Kline,5/5/1981,14,8/20/2018,93,1972,NE
Jared,Davis,1/18/1961,0,6/26/2018,95,1986,KS
Alexander,Mclean,6/22/1998,11,2/19/2018,31,1996,WI
Kelsey,Pitts,3/20/1982,4,2/24/2018,86,2004,MN
Lisa,Chung,7/27/1987,17,3/19/2018,54,1981,MD
Dylan,Mcdonald,3/8/1969,2,3/25/2018,48,1980,KS
Victoria,Kane,5/10/1993,14,7/13/2018,73,1983,VT
Frank,Pearson,9/13/1990,14,2/22/2018,35,2012,MT
Randy,Davis,2/15/1971,0,3/2/2018,72,1995,WY
Jesse,Martin,1/6/1985,16,8/22/2018,73,1975,FL
Christian,Moore,9/15/1983,1,4/25/2018,66,1991,MN
Michael,Miller,5/12/1984,4,9/1/2018,40,1971,KS
Charles,Rodriguez,2/15/1973,13,4/19/2018,34,2002,MD
Tiffany,Sullivan,11/11/1990,3,8/22/2018,87,2013,NE
Stephen,Murphy,10/14/1963,14,5/2/2018,71,1994,CT
Miranda,Wood,11/6/1966,9,8/14/2018,69,2000,NE
Elizabeth,Good,11/9/1990,17,3/31/2018,82,2017,AK
Emma,Kelly,11/12/1985,10,9/14/2018,39,1982,LA
Laura,Bean,4/27/1998,19,5/27/2018,68,1973,RI
Brad,Carr,2/27/1971,19,12/1/2018,44,1991,TX
Tina,Martin,8/16/1986,9,1/23/2018,97,2014,RI
Morgan,Flynn,2/20/1987,14,10/27/2018,52,1981,MD
Samantha,Nolan,4/19/1982,0,1/12/2018,67,1972,WA
Tami,Riley,5/22/1967,19,4/22/2018,95,1990,SD
Ricardo,Newton,1/11/1981,0,9/28/2018,94,1994,MD
Christopher,Hernandez,8/9/1965,5,2/11/2018,40,2008,MI
Mark,Andrews,1/5/1995,14,3/7/2018,67,2008,IA
Jonathan,Francis,9/3/1998,20,2/10/2018,81,1984,DC
Patricia,Stewart,4/25/1981,20,7/21/2018,53,2016,CT
Andrew,Ortega,9/27/1976,16,10/5/2018,71,1995,HI
Brenda,Shaw,10/9/1966,11,4/13/2018,89,2008,IA
Kathryn,Newman,9/15/1978,0,5/12/2018,37,2013,TX
Amy,Norris,5/25/1992,18,1/30/2018,53,1975,DC
Michael,Garcia,11/22/1979,6,2/23/2018,35,2008,SD
Dylan,Allison,3/4/1973,2,9/10/2018,45,1986,VT
Cheryl,Oneill,7/10/1998,9,4/19/2018,94,1971,DE
Thomas,Young,11/22/1969,18,5/1/2018,58,1975,OR
Amanda,Reynolds,5/6/1959,4,8/22/2018,72,2012,NV
Jeffrey,Mcbride,3/9/1991,16,5/17/2018,40,2013,AL
Paul,Kent,1/30/1998,16,4/19/2018,37,1977,SD
William,Woods,6/2/1978,18,6/11/2018,96,2018,MI
Matthew,Thompson,11/14/1962,17,10/28/2018,79,2018,OR
Miguel,Le,2/18/1973,1,8/9/2018,39,2009,ME
Jason,Clark,7/8/1961,7,10/17/2018,76,2007,WV
Megan,Smith,10/10/1994,11,9/2/2018,92,2008,VA
Gabriela,Sanchez,11/5/1960,20,12/7/2018,37,2005,WI
Charles,Guzman,9/17/1971,11,4/18/2018,71,1979,SC
Jason,Hall,8/14/1965,0,6/26/2018,65,2018,AL
Dale,Contreras,1/13/1968,10,6/26/2018,93,2001,AR
Zachary,Hart,6/30/1986,3,7/24/2018,60,2009,AR
James,Baker,3/17/1978,7,11/2/2018,34,1993,RI
Kelly,Sanchez,2/25/1995,9,8/24/2018,83,1999,NY
Patrick,Vance,6/14/1970,7,2/17/2018,98,1972,ID
Katherine,Cook,4/26/1975,17,5/29/2018,48,2008,AR
Jessica,Turner,2/25/1991,1,7/28/2018,36,1987,AL
Kelly,Miller,2/5/1984,10,1/27/2018,72,1995,MN
Caitlin,Cowan,12/26/1966,19,6/2/2018,39,1970,WA
Larry,Johnson,6/16/1994,18,4/11/2018,84,2017,CA
John,Davis,8/24/1973,10,11/20/2018,39,2007,OH
Morgan,Castro,1/30/1960,12,5/19/2018,55,2011,DE
Barry,Rios,10/25/1979,9,1/8/2019,79,1999,MN
Hannah,Benitez,8/31/1965,6,7/15/2018,77,1975,ID
Christina,Martin,1/6/1965,20,8/4/2018,76,1996,AR
Kenneth,Blankenship,6/21/1972,19,7/18/2018,38,2018,WV
Michael,Robles,10/13/1988,5,9/4/2018,34,1973,WI
Kimberly,Silva,7/9/1982,13,10/5/2018,62,2003,TX
Pamela,Meyer,4/7/1995,4,6/30/2018,62,1999,LA
Joe,Carrillo,3/21/1995,3,1/15/2018,91,1995,OK
Loretta,Chen,9/23/1966,5,9/3/2018,51,2006,AL
Thomas,Bradley,6/20/1984,7,5/22/2018,61,2009,DC
Ryan,Randall,12/5/1969,20,6/29/2018,63,1980,SD
David,Clements,6/22/1977,2,5/16/2018,50,2004,AL
Theresa,Manning,5/25/1997,2,7/8/2018,96,1990,MA
William,Townsend,9/17/1993,13,10/18/2018,96,1995,CO
Kimberly,Robinson,5/26/1969,2,12/7/2018,33,2007,WV
Corey,Keith,8/1/1976,1,6/13/2018,93,1999,MO
Nathan,Miller,8/23/1985,0,2/27/2018,85,1996,LA
Peter,Bryant,3/20/1966,1,5/21/2018,97,1984,MI
Monica,Riley,10/25/1964,10,6/25/2018,32,2015,AR
Michael,Cooper,10/30/1983,15,12/6/2018,51,1970,TN
Charles,Giles,2/16/1968,6,10/11/2018,67,1997,ME
James,Scott,4/19/1986,16,12/25/2018,39,1999,UT
Gary,Miller,7/11/1969,16,11/17/2018,93,1989,IA
Nathaniel,Parker,6/18/1984,2,10/24/2018,42,1989,DE
Mary,Guzman,4/25/1993,10,10/17/2018,45,1974,IA
Jeremiah,Carey,10/2/1982,15,1/31/2018,63,1993,NJ
Roger,Boyle,10/18/1971,1,3/24/2018,33,1975,PA
Brian,Rubio,6/29/1960,8,1/1/2019,81,1994,TN
Stephanie,Booth,4/9/1967,13,3/11/2018,67,1997,SC
Nancy,Cooper,1/18/1969,7,7/1/2018,35,1972,AK
Brandon,Moore,9/14/1971,2,12/25/2018,98,2009,ME
Ruben,King,8/25/1963,2,12/10/2018,97,2005,CO
Jeremy,Khan,11/27/1977,7,11/5/2018,35,1994,MA
